"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"17/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","524.00","3,206.88"
"17/02/2025","BOPP","26.25","25.26","26.25","26.25","26.25","26.25","0.00","26.25","0.00","0.00","0.00"
"17/02/2025","CAL","0.44","0.35","0.44","0.44","0.44","0.44","0.00","0.41","0.00","1,505.00","662.20"
"17/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.00","0.00","200.00","6.00"
"17/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"17/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","1.00","0.02"
"17/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","5,531.00","2,101.78"
"17/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.51","0.00","15.00","93.75"
"17/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","53.00","108.65"
"17/02/2025","ETI","0.50","0.31","0.47","0.47","0.50","0.50","0.03","0.41","0.00","32,000.00","16,000.00"
"17/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","792.00","2,930.40"
"17/02/2025","GCB","6.44","6.37","6.44","6.44","6.44","6.44","0.00","6.43","0.00","0.00","0.00"
"17/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","4,810.00","26,936.00"
"17/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","1,032.00","1,640.88"
"17/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","6.00","32.28"
"17/02/2025","MTNGH","2.80","2.50","2.80","2.80","2.80","2.80","0.00","2.71","2.75","1,031,781.00","2,889,156.80"
"17/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"17/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","138.00","82.80"
"17/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.00","0.00","0.00","0.00"
"17/02/2025","SIC","0.29","0.27","0.29","0.29","0.29","0.29","0.00","0.27","0.00","15.00","4.35"
"17/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","139.00","208.50"
"17/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"17/02/2025","TOTAL","13.41","13.12","13.41","13.41","13.41","13.41","0.00","13.40","0.00","0.00","0.00"
"17/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","22.00","262.24"
"17/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","25.00","488.00"
"17/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"17/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"17/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"17/02/2025","GLD","443.50","390.50","435.72","435.72","433.00","433.00","-2.72","419.50","0.00","11,368.00","4,922,354.88"
"17/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"17/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"17/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"17/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","48,500.00","2,425.00"
"17/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"14/02/2025","ACCESS","6.20","5.20","5.72","5.72","6.20","6.20","0.48","5.73","6.00","1,000.00","6,200.00"
"14/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"14/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"14/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"14/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"14/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","843.00","5,159.16"
"14/02/2025","BOPP","26.25","25.26","25.26","25.26","26.25","26.25","0.99","26.25","0.00","1,236.00","32,445.00"
"14/02/2025","CAL","0.44","0.35","0.41","0.41","0.44","0.44","0.03","0.41","0.00","365,123.00","160,654.12"
"14/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.00","0.00","0.00","0.00"
"14/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"14/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"14/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","205.00","77.90"
"14/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.51","0.00","0.00","0.00"
"14/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","0.00","0.00"
"14/02/2025","ETI","0.47","0.31","0.47","0.47","0.47","0.47","0.00","0.41","0.00","0.00","0.00"
"14/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","0.00","0.00"
"14/02/2025","GCB","6.44","6.37","6.43","6.43","6.44","6.44","0.01","6.43","0.00","11,045.00","71,119.35"
"14/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","26.00","145.60"
"14/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","1,834.00","2,916.06"
"14/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","10.00","53.80"
"14/02/2025","MTNGH","2.80","2.50","2.76","2.76","2.80","2.80","0.04","2.71","2.75","203,065.00","568,359.72"
"14/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"14/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","0.00","0.00"
"14/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.00","0.00","0.00","0.00"
"14/02/2025","SIC","0.29","0.27","0.29","0.29","0.29","0.29","0.00","0.27","0.00","0.00","0.00"
"14/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","61.00","91.50"
"14/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"14/02/2025","TOTAL","13.41","13.12","13.41","13.41","13.41","13.41","0.00","13.40","0.00","270.00","3,647.70"
"14/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","0.00","0.00"
"14/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","0.00","0.00"
"14/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"14/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"14/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"14/02/2025","GLD","443.50","390.50","432.40","432.40","435.72","435.72","3.32","419.50","0.00","15,673.00","6,828,969.60"
"14/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"14/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"14/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"14/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"14/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"13/02/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.00","9.00","51.75"
"13/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","1.00","5.06"
"13/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"13/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"13/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"13/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","80.00","489.60"
"13/02/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","0.00","0.00"
"13/02/2025","CAL","0.41","0.35","0.41","0.41","0.41","0.41","0.00","0.41","0.00","22.00","9.02"
"13/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.00","0.00","13.00","0.39"
"13/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"13/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","15.00","0.30"
"13/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","1,723.00","654.74"
"13/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.51","0.00","1.00","6.25"
"13/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","0.00","0.00"
"13/02/2025","ETI","0.47","0.31","0.44","0.44","0.47","0.47","0.03","0.41","0.00","90,401.00","42,334.46"
"13/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","104.00","384.80"
"13/02/2025","GCB","6.43","6.37","6.43","6.43","6.43","6.43","0.00","6.43","0.00","75.00","482.25"
"13/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","90.00","504.00"
"13/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","6.00","9.54"
"13/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","3.00","16.14"
"13/02/2025","MTNGH","2.76","2.50","2.76","2.76","2.76","2.76","0.00","2.71","2.75","8,854.00","24,449.04"
"13/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"13/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","18,591.00","11,154.60"
"13/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.00","0.00","0.00","0.00"
"13/02/2025","SIC","0.29","0.27","0.27","0.27","0.29","0.29","0.02","0.27","0.00","10,000.00","2,900.00"
"13/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","0.00","0.00"
"13/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"13/02/2025","TOTAL","13.41","13.12","13.41","13.41","13.41","13.41","0.00","13.40","0.00","0.00","0.00"
"13/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","0.00","0.00"
"13/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","0.00","0.00"
"13/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"13/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"13/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"13/02/2025","GLD","443.50","390.50","426.40","426.40","432.60","432.40","6.00","419.50","0.00","1,002.00","433,266.80"
"13/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"13/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"13/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"13/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"13/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"12/02/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.00","0.00","0.00"
"12/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"12/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"12/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"12/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"12/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","798.00","4,883.76"
"12/02/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","0.00","0.00"
"12/02/2025","CAL","0.41","0.35","0.41","0.41","0.41","0.41","0.00","0.41","0.00","54.00","22.14"
"12/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.00","0.00","45.00","1.35"
"12/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"12/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","20.00","0.40"
"12/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","2,533.00","962.54"
"12/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.51","0.00","10.00","62.50"
"12/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","0.00","0.00"
"12/02/2025","ETI","0.44","0.31","0.44","0.44","0.44","0.44","0.00","0.41","0.00","0.00","0.00"
"12/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","15.00","55.50"
"12/02/2025","GCB","6.43","6.37","6.43","6.43","6.43","6.43","0.00","6.43","0.00","122.00","784.46"
"12/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","0.00","0.00"
"12/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","219.00","348.21"
"12/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"12/02/2025","MTNGH","2.76","2.50","2.76","2.76","2.76","2.76","0.00","2.71","2.75","48,450.00","133,732.10"
"12/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"12/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","65.00","39.00"
"12/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.00","0.00","0.00","0.00"
"12/02/2025","SIC","0.27","0.27","0.27","0.27","0.27","0.27","0.00","0.27","0.00","6.00","1.62"
"12/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","85,567.00","128,350.50"
"12/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"12/02/2025","TOTAL","13.41","13.12","13.41","13.41","13.41","13.41","0.00","13.40","0.00","451.00","6,088.50"
"12/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","0.00","0.00"
"12/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","0.00","0.00"
"12/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"12/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"12/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"12/02/2025","GLD","443.50","390.50","433.00","433.00","426.40","426.40","-6.60","419.50","0.00","450.00","191,880.00"
"12/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"12/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"12/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"12/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","200.00","10.00"
"12/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"11/02/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.00","1,000.00","6,200.00"
"11/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"11/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"11/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"11/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"11/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","674.00","4,124.88"
"11/02/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","0.00","0.00"
"11/02/2025","CAL","0.41","0.35","0.41","0.41","0.41","0.41","0.00","0.41","0.00","75,858.00","31,101.78"
"11/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.00","0.00","1,000.00","30.00"
"11/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"11/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"11/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","720.00","273.60"
"11/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.51","0.00","13.00","81.25"
"11/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","0.00","0.00"
"11/02/2025","ETI","0.44","0.31","0.44","0.44","0.44","0.44","0.00","0.41","0.00","800.00","360.00"
"11/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","1,000.00","3,700.00"
"11/02/2025","GCB","6.43","6.37","6.43","6.43","6.43","6.43","0.00","6.43","0.00","201.00","1,292.43"
"11/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","1,056.00","5,913.60"
"11/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","37,698.00","59,939.82"
"11/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"11/02/2025","MTNGH","2.76","2.50","2.75","2.75","2.76","2.76","0.01","2.71","2.75","45,630.00","125,796.80"
"11/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"11/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","1.00","0.60"
"11/02/2025","SCB","25.01","23.00","25.01","25.01","25.01","25.01","0.00","25.00","0.00","0.00","0.00"
"11/02/2025","SIC","0.27","0.27","0.27","0.27","0.27","0.27","0.00","0.27","0.00","0.00","0.00"
"11/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","119.00","178.50"
"11/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"11/02/2025","TOTAL","13.41","13.12","13.41","13.41","13.41","13.41","0.00","13.40","0.00","0.00","0.00"
"11/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","120.00","1,430.40"
"11/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","182.00","3,549.00"
"11/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"11/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"11/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"11/02/2025","GLD","443.50","390.50","433.00","433.00","433.00","433.00","0.00","419.50","0.00","0.00","0.00"
"11/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"11/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"11/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","100.00","10.00"
"11/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"11/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"10/02/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.20","0.00","0.00"
"10/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"10/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"10/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"10/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"10/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","121.00","740.52"
"10/02/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","10.00","262.50"
"10/02/2025","CAL","0.41","0.35","0.41","0.41","0.41","0.41","0.00","0.39","0.40","15.00","6.15"
"10/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"10/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"10/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"10/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","4,823.00","1,832.74"
"10/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.50","0.00","18.00","112.50"
"10/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","1.98","2.05","254.00","520.70"
"10/02/2025","ETI","0.44","0.31","0.44","0.44","0.44","0.44","0.00","0.38","0.00","0.00","0.00"
"10/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","282.00","1,043.40"
"10/02/2025","GCB","6.43","6.37","6.43","6.43","6.43","6.43","0.00","6.41","0.00","7.00","45.01"
"10/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","0.00","5.60","8.00","44.80"
"10/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","0.00","1.59","1.00","1.59"
"10/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","5.00","26.90"
"10/02/2025","MTNGH","2.75","2.50","2.75","2.75","2.75","2.75","0.00","2.71","2.75","438,573.00","1,206,075.75"
"10/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"10/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","0.00","0.00"
"10/02/2025","SCB","25.01","23.00","23.00","23.00","25.01","25.01","2.01","25.00","0.00","1,204.00","30,112.04"
"10/02/2025","SIC","0.27","0.27","0.27","0.27","0.27","0.27","0.00","0.27","0.00","2,000.00","540.00"
"10/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","1.50","0.00","231.00","346.50"
"10/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"10/02/2025","TOTAL","13.41","13.12","13.41","13.41","13.41","13.41","0.00","13.40","0.00","0.00","0.00"
"10/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","66.00","786.72"
"10/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","465.00","9,067.50"
"10/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"10/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"10/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"10/02/2025","GLD","443.50","390.50","427.84","427.84","433.00","433.00","5.16","414.79","420.20","1,143.00","494,919.00"
"10/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"10/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"10/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"10/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"10/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"07/02/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.20","0.00","0.00"
"07/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"07/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"07/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"07/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"07/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","9.00","55.08"
"07/02/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","0.00","0.00"
