"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"12/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"09/05/2025","ACCESS","9.20","5.20","9.20","9.20","9.20","9.20","0.00","9.20","0.00","0.00","0.00"
"09/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","2.00","10.12"
"09/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"09/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"09/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"09/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","1,436.00","8,788.32"
"09/05/2025","BOPP","29.75","25.26","29.75","29.75","29.75","29.75","0.00","30.00","0.00","0.00","0.00"
"09/05/2025","CAL","0.80","0.35","0.65","0.65","0.65","0.65","0.00","0.00","0.64","36,940.00","23,935.99"
"09/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","3.00","0.27"
"09/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"09/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"09/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","3,620.00","1,375.60"
"09/05/2025","EGH","6.71","6.25","6.71","6.71","6.71","6.71","0.00","7.38","0.00","0.00","0.00"
"09/05/2025","EGL","2.70","1.98","2.66","2.66","2.70","2.70","0.04","2.70","0.00","1,525.00","4,117.50"
"09/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","538,851.00","484,965.90"
"09/05/2025","FML","3.80","3.70","3.80","3.80","3.80","3.80","0.00","3.80","0.00","1.00","3.80"
"09/05/2025","GCB","7.60","6.37","7.60","7.60","7.60","7.60","0.00","7.60","0.00","40.00","304.00"
"09/05/2025","GGBL","5.80","5.50","5.80","5.80","5.80","5.80","0.00","5.80","6.00","1,000.00","5,800.00"
"09/05/2025","GOIL","1.77","1.52","1.77","1.77","1.77","1.77","0.00","1.77","0.00","2,393.00","4,235.61"
"09/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","5.38","0.00","0.00","0.00"
"09/05/2025","MTNGH","3.30","2.50","3.30","3.30","3.30","3.30","0.00","3.31","3.35","284,730.00","939,720.11"
"09/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"09/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","50.00","33.50"
"09/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.21","0.00","0.00","0.00"
"09/05/2025","SIC","0.77","0.27","0.77","0.77","0.77","0.77","0.00","0.80","0.00","0.00","0.00"
"09/05/2025","SOGEGH","1.76","1.50","1.76","1.76","1.76","1.76","0.00","1.77","0.00","0.00","0.00"
"09/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"09/05/2025","TOTAL","25.00","13.12","25.00","25.00","25.00","25.00","0.00","25.00","0.00","0.00","0.00"
"09/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","953.00","11,359.76"
"09/05/2025","UNIL","19.54","19.50","19.54","19.54","19.54","19.54","0.00","19.55","0.00","0.00","0.00"
"09/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"09/05/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"09/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"09/05/2025","GLD","508.31","390.50","433.19","433.19","427.01","427.01","-6.18","0.00","0.00","37,272.00","15,915,558.73"
"09/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"09/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"09/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"09/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"09/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"08/05/2025","ACCESS","9.20","5.20","9.20","9.20","9.20","9.20","0.00","9.20","0.00","250.00","2,300.00"
"08/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","3.00","15.18"
"08/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"08/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"08/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"08/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","482.00","2,949.84"
"08/05/2025","BOPP","29.75","25.26","29.75","29.75","29.75","29.75","0.00","30.00","0.00","0.00","0.00"
"08/05/2025","CAL","0.80","0.35","0.65","0.65","0.65","0.65","0.00","0.64","0.65","37,248.00","24,211.20"
"08/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"08/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"08/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","590.00","11.80"
"08/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","70.00","26.60"
"08/05/2025","EGH","6.71","6.25","6.71","6.71","6.71","6.71","0.00","7.38","0.00","479.00","3,535.02"
"08/05/2025","EGL","2.66","1.98","2.66","2.66","2.66","2.66","0.00","2.68","0.00","156.00","418.08"
"08/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","124,386.00","111,947.40"
"08/05/2025","FML","3.80","3.70","3.80","3.80","3.80","3.80","0.00","3.80","0.00","6,660.00","25,308.00"
"08/05/2025","GCB","7.60","6.37","7.40","7.40","7.60","7.60","0.20","7.60","0.00","2,355.00","17,898.00"
"08/05/2025","GGBL","5.80","5.50","5.80","5.80","5.80","5.80","0.00","5.80","6.00","103.00","597.40"
"08/05/2025","GOIL","1.77","1.52","1.76","1.76","1.77","1.77","0.01","1.77","0.00","15,043.00","26,626.11"
"08/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","5.38","0.00","16.00","86.08"
"08/05/2025","MTNGH","3.30","2.50","3.29","3.29","3.30","3.30","0.01","3.29","3.53","1,723,566.00","5,692,692.80"
"08/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"08/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"08/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.21","0.00","0.00","0.00"
"08/05/2025","SIC","0.77","0.27","0.70","0.70","0.77","0.77","0.07","0.77","0.00","2,702.00","2,080.54"
"08/05/2025","SOGEGH","1.76","1.50","1.76","1.76","1.76","1.76","0.00","1.77","0.00","360.00","637.20"
"08/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","125.00","125.00"
"08/05/2025","TOTAL","25.00","13.12","24.51","24.51","25.00","25.00","0.49","25.00","0.00","2,015.00","50,375.00"
"08/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","100.00","1,192.00"
"08/05/2025","UNIL","19.54","19.50","19.54","19.54","19.54","19.54","0.00","19.55","0.00","8.00","156.40"
"08/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"08/05/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"08/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"08/05/2025","GLD","508.31","390.50","440.05","440.05","433.00","433.19","-6.86","433.19","0.00","2,344.00","1,015,403.20"
"08/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"08/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"08/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"08/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"08/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"07/05/2025","ACCESS","9.20","5.20","9.20","9.20","9.20","9.20","0.00","9.20","0.00","0.00","0.00"
"07/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"07/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"07/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"07/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"07/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","436.00","2,668.32"
"07/05/2025","BOPP","29.75","25.26","29.75","29.75","29.75","29.75","0.00","30.00","0.00","0.00","0.00"
"07/05/2025","CAL","0.80","0.35","0.65","0.65","0.65","0.65","0.00","0.00","0.65","245,745.00","159,734.25"
"07/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"07/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"07/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"07/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"07/05/2025","EGH","6.71","6.25","6.71","6.71","6.71","6.71","0.00","7.38","0.00","0.00","0.00"
"07/05/2025","EGL","2.66","1.98","2.66","2.66","2.66","2.66","0.00","2.68","0.00","0.00","0.00"
"07/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","122,663.00","110,396.70"
"07/05/2025","FML","3.80","3.70","3.80","3.80","3.80","3.80","0.00","3.80","0.00","0.00","0.00"
"07/05/2025","GCB","7.40","6.37","7.40","7.40","7.40","7.40","0.00","7.60","0.00","100.00","760.00"
"07/05/2025","GGBL","5.80","5.50","5.80","5.80","5.80","5.80","0.00","5.80","0.00","0.00","0.00"
"07/05/2025","GOIL","1.76","1.52","1.76","1.76","1.76","1.76","0.00","1.77","0.00","2,216.00","3,922.32"
"07/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","0.00","0.00","0.00"
"07/05/2025","MTNGH","3.29","2.50","3.21","3.21","3.30","3.29","0.08","3.30","3.35","527,560.00","1,737,444.78"
"07/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"07/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"07/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.21","0.00","0.00","0.00"
"07/05/2025","SIC","0.70","0.27","0.70","0.70","0.70","0.70","0.00","0.77","0.00","0.00","0.00"
"07/05/2025","SOGEGH","1.76","1.50","1.76","1.76","1.76","1.76","0.00","1.77","0.00","0.00","0.00"
"07/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","0.91","0.00","0.00","0.00"
"07/05/2025","TOTAL","24.52","13.12","24.51","24.51","24.51","24.51","0.00","24.52","0.00","0.00","0.00"
"07/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","0.00","0.00"
"07/05/2025","UNIL","19.54","19.50","19.54","19.54","19.54","19.54","0.00","19.55","0.00","48.00","938.40"
"07/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"07/05/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"07/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"07/05/2025","GLD","508.31","390.50","441.50","441.50","439.50","440.05","-1.45","440.05","0.00","3,973.00","1,748,312.00"
"07/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"07/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"07/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"07/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"07/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"06/05/2025","ACCESS","9.20","5.20","9.12","9.12","9.20","9.20","0.08","9.20","0.00","1,189.00","10,938.80"
"06/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"06/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"06/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"06/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"06/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","570.00","3,488.40"
"06/05/2025","BOPP","29.75","25.26","29.75","29.75","29.75","29.75","0.00","30.00","0.00","0.00","0.00"
"06/05/2025","CAL","0.80","0.35","0.65","0.65","0.65","0.65","0.00","0.00","0.65","45,090.00","29,277.20"
"06/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"06/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"06/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"06/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","127.00","48.26"
"06/05/2025","EGH","6.71","6.25","6.71","6.71","6.71","6.71","0.00","7.38","0.00","13.00","95.94"
"06/05/2025","EGL","2.66","1.98","2.66","2.66","2.66","2.66","0.00","2.68","0.00","3.00","8.04"
"06/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","33,197.00","29,877.30"
"06/05/2025","FML","3.80","3.70","3.80","3.80","3.80","3.80","0.00","3.80","0.00","4.00","15.20"
"06/05/2025","GCB","7.40","6.37","7.40","7.40","7.40","7.40","0.00","7.60","0.00","18.00","136.80"
"06/05/2025","GGBL","5.80","5.50","5.80","5.80","5.80","5.80","0.00","5.80","0.00","130.00","754.00"
"06/05/2025","GOIL","1.76","1.52","1.76","1.76","1.76","1.76","0.00","1.76","0.00","1,828.00","3,217.28"
"06/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","0.00","0.00","0.00"
"06/05/2025","MTNGH","3.21","2.50","3.19","3.19","3.24","3.21","0.02","3.23","3.30","236,536.00","758,175.77"
"06/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"06/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"06/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.20","0.00","0.00","0.00"
"06/05/2025","SIC","0.70","0.27","0.70","0.70","0.70","0.70","0.00","0.77","0.00","0.00","0.00"
"06/05/2025","SOGEGH","1.76","1.50","1.76","1.76","1.76","1.76","0.00","1.77","0.00","0.00","0.00"
"06/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","0.91","0.00","0.00","0.00"
"06/05/2025","TOTAL","24.52","13.12","24.51","24.51","24.51","24.51","0.00","24.52","0.00","0.00","0.00"
"06/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","0.00","8.00","95.36"
"06/05/2025","UNIL","19.54","19.50","19.54","19.54","19.54","19.54","0.00","19.55","0.00","0.00","0.00"
"06/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"06/05/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"06/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"06/05/2025","GLD","508.31","390.50","438.50","438.50","441.50","441.50","3.00","441.50","0.00","2,702.00","1,192,927.50"
"06/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"06/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"06/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"06/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"06/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"05/05/2025","ACCESS","9.12","5.20","9.12","9.12","9.12","9.12","0.00","9.20","0.00","57.00","524.40"
"05/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"05/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"05/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"05/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"05/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","500.00","3,060.00"
"05/05/2025","BOPP","29.75","25.26","29.75","29.75","29.75","29.75","0.00","30.00","0.00","100.00","3,000.00"
"05/05/2025","CAL","0.80","0.35","0.65","0.65","0.65","0.65","0.00","0.00","0.64","7,486.00","4,847.20"
"05/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"05/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"05/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","85.00","1.70"
"05/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","13,000.00","4,940.00"
"05/05/2025","EGH","6.71","6.25","6.71","6.71","6.71","6.71","0.00","7.38","0.00","0.00","0.00"
"05/05/2025","EGL","2.66","1.98","2.66","2.66","2.66","2.66","0.00","2.68","0.00","0.00","0.00"
"05/05/2025","ETI","0.90","0.31","0.90","0.90","0.90","0.90","0.00","0.00","0.90","51,124.00","46,011.60"
"05/05/2025","FML","3.80","3.70","3.80","3.80","3.80","3.80","0.00","3.80","0.00","160,425.00","609,615.00"
"05/05/2025","GCB","7.40","6.37","7.40","7.40","7.40","7.40","0.00","7.62","0.00","82.00","623.84"
"05/05/2025","GGBL","5.80","5.50","5.80","5.80","5.80","5.80","0.00","5.80","0.00","1.00","5.80"
"05/05/2025","GOIL","1.76","1.52","1.76","1.76","1.76","1.76","0.00","1.76","0.00","2,143.00","3,771.68"
"05/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","0.00","0.00","0.00"
"05/05/2025","MTNGH","3.20","2.50","3.12","3.12","3.20","3.19","0.07","3.20","3.30","1,001,915.00","3,197,751.24"
"05/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"05/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"05/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.20","0.00","0.00","0.00"
"05/05/2025","SIC","0.70","0.27","0.70","0.70","0.70","0.70","0.00","0.77","0.00","0.00","0.00"
"05/05/2025","SOGEGH","1.76","1.50","1.76","1.76","1.76","1.76","0.00","1.77","0.00","817.00","1,437.92"
"05/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","0.91","0.00","0.00","0.00"
"05/05/2025","TOTAL","24.52","13.12","24.51","24.51","24.51","24.51","0.00","24.51","0.00","0.00","0.00"
"05/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","0.00","0.00","0.00"
"05/05/2025","UNIL","19.54","19.50","19.54","19.54","19.54","19.54","0.00","19.55","0.00","0.00","0.00"
"05/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"05/05/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"05/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"05/05/2025","GLD","508.31","390.50","441.08","441.08","438.50","438.50","-2.58","437.50","0.00","24,861.00","10,901,626.44"
"05/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"05/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"05/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"05/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"05/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"02/05/2025","ACCESS","9.12","5.20","9.12","9.12","9.12","9.12","0.00","9.20","10.00","0.00","0.00"
"02/05/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"02/05/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"02/05/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"02/05/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"02/05/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","3,361.00","20,569.32"
"02/05/2025","BOPP","29.75","25.26","29.75","29.75","29.75","29.75","0.00","30.00","0.00","0.00","0.00"
"02/05/2025","CAL","0.80","0.35","0.65","0.65","0.65","0.65","0.00","0.00","0.65","45,451.00","29,486.34"
"02/05/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","193.00","17.37"
"02/05/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"02/05/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","300.00","6.00"
"02/05/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"02/05/2025","EGH","6.71","6.25","6.71","6.71","6.71","6.71","0.00","7.38","0.00","6.00","44.28"
"02/05/2025","EGL","2.66","1.98","2.66","2.66","2.66","2.66","0.00","2.68","0.00","0.00","0.00"
"02/05/2025","ETI","0.90","0.31","0.88","0.88","0.90","0.90","0.02","0.88","0.90","54,086.00","48,677.40"
"02/05/2025","FML","3.80","3.70","3.80","3.80","3.80","3.80","0.00","3.70","3.80","45,424.00","172,796.20"
"02/05/2025","GCB","7.40","6.37","7.40","7.40","7.40","7.40","0.00","7.60","0.00","0.00","0.00"
"02/05/2025","GGBL","5.80","5.50","5.80","5.80","5.80","5.80","0.00","5.80","0.00","0.00","0.00"
"02/05/2025","GOIL","1.76","1.52","1.76","1.76","1.76","1.76","0.00","1.76","0.00","0.00","0.00"
"02/05/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","0.00","0.00","0.00"
"02/05/2025","MTNGH","3.20","2.50","3.02","3.02","3.12","3.12","0.10","3.12","3.30","988,763.00","3,081,344.81"
"02/05/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"02/05/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"02/05/2025","SCB","26.20","23.00","26.20","26.20","26.20","26.20","0.00","26.20","0.00","0.00","0.00"
"02/05/2025","SIC","0.70","0.27","0.70","0.70","0.70","0.70","0.00","0.77","0.00","0.00","0.00"
"02/05/2025","SOGEGH","1.76","1.50","1.76","1.76","1.76","1.76","0.00","1.76","0.00","0.00","0.00"
"02/05/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","0.91","0.00","0.00","0.00"
"02/05/2025","TOTAL","24.52","13.12","24.51","24.51","24.51","24.51","0.00","24.51","0.00","200,000.00","4,902,000.00"
"02/05/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","0.00","0.00","0.00"
"02/05/2025","UNIL","19.54","19.50","19.54","19.54","19.54","19.54","0.00","19.56","0.00","0.00","0.00"
"02/05/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"02/05/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"02/05/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"02/05/2025","GLD","508.31","390.50","450.45","450.45","433.50","441.08","-9.37","441.08","0.00","38.00","16,761.15"
"02/05/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"02/05/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"02/05/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"02/05/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.00","0.00"
"02/05/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
