"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"15/10/2025","RBGH","1.25","0.60","1.24","1.24","1.25","1.25","0.01","1.24","1.25","23,272.00","29,090.00"
"15/10/2025","SCB","29.00","23.00","28.11","28.11","29.00","29.00","0.89","29.00","0.00","2,228.00","64,612.00"
"15/10/2025","SIC","1.14","0.27","1.10","1.10","1.10","1.10","0.00","1.10","0.00","196.00","215.60"
"15/10/2025","SOGEGH","2.10","1.50","2.10","2.10","2.10","2.10","0.00","2.12","0.00","0.00","0.00"
"15/10/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"15/10/2025","TOTAL","40.65","13.12","40.60","40.60","40.50","40.50","-0.10","0.00","40.50","4,744.00","192,132.00"
"15/10/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","2.00","23.84"
"15/10/2025","UNIL","20.50","19.50","19.80","19.80","19.80","19.80","0.00","0.00","19.80","254.00","5,029.20"
"15/10/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.00","0.00"
"15/10/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"15/10/2025","GLD","508.31","338.83","462.04","462.04","462.04","462.04","0.00","0.00","0.00","131.00","60,527.24"
"15/10/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"15/10/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"15/10/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"15/10/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.04","0.00","0.00","0.00"
"15/10/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"14/10/2025","ACCESS","16.40","5.20","16.34","16.34","16.25","16.25","-0.09","0.00","15.34","25,479.00","414,144.36"
"14/10/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","6.00","30.36"
"14/10/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"14/10/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"14/10/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"14/10/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","23.00","140.76"
"14/10/2025","BOPP","38.06","25.26","38.06","38.06","38.06","38.06","0.00","38.30","41.80","0.00","0.00"
"14/10/2025","CAL","0.83","0.35","0.81","0.81","0.85","0.83","0.02","0.85","0.00","500,407.00","413,739.95"
"14/10/2025","CLYD","0.17","0.03","0.17","0.17","0.17","0.17","0.00","0.17","0.00","0.00","0.00"
"14/10/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"14/10/2025","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0.00","0.04","0.00","0.00","0.00"
"14/10/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.40","1.00","0.38"
"14/10/2025","EGH","14.00","6.25","14.00","14.00","14.00","14.00","0.00","14.01","0.00","0.00","0.00"
"14/10/2025","EGL","3.40","1.98","3.36","3.36","3.40","3.40","0.04","3.36","3.40","32,749.00","111,346.60"
"14/10/2025","ETI","0.92","0.31","0.92","0.92","0.92","0.92","0.00","0.92","0.00","5,852.00","5,383.84"
"14/10/2025","FML","6.30","3.70","6.00","6.00","6.30","6.30","0.30","6.00","6.30","2,322.00","14,562.00"
"14/10/2025","GCB","15.56","6.37","15.56","15.56","15.56","15.56","0.00","15.56","0.00","613.00","9,558.28"
"14/10/2025","GGBL","6.30","5.47","6.01","6.01","6.30","6.30","0.29","6.30","0.00","294,039.00","1,852,445.70"
"14/10/2025","GOIL","2.45","1.52","2.45","2.45","2.45","2.45","0.00","2.47","0.00","31.00","76.57"
"14/10/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","5.38","0.00","0.00","0.00"
"14/10/2025","MTNGH","4.52","2.50","4.49","4.49","4.49","4.49","0.00","4.35","4.49","354,868.00","1,593,842.25"
"14/10/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"14/10/2025","RBGH","1.24","0.60","1.21","1.21","1.24","1.24","0.03","1.24","1.25","33,310.00","41,416.14"
"14/10/2025","SCB","28.11","23.00","28.11","28.11","28.11","28.11","0.00","28.11","0.00","163.00","4,581.93"
"14/10/2025","SIC","1.14","0.27","1.06","1.06","1.10","1.10","0.04","1.11","0.00","3,913.00","4,322.28"
"14/10/2025","SOGEGH","2.10","1.50","2.09","2.09","2.10","2.10","0.01","2.11","0.00","9,038.00","18,979.80"
"14/10/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"14/10/2025","TOTAL","40.65","13.12","40.60","40.60","40.60","40.60","0.00","0.00","40.60","18,570.00","753,942.00"
"14/10/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"14/10/2025","UNIL","20.50","19.50","19.80","19.80","19.80","19.80","0.00","0.00","19.80","487.00","9,642.60"
"14/10/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.00","0.00"
"14/10/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"14/10/2025","GLD","508.31","338.83","467.95","467.95","462.00","462.04","-5.91","462.04","476.00","954.00","440,783.70"
"14/10/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"14/10/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"14/10/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"14/10/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"14/10/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"13/10/2025","ACCESS","16.40","5.20","16.34","16.34","16.34","16.34","0.00","0.00","15.00","940.00","14,560.96"
"13/10/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"13/10/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"13/10/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"13/10/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"13/10/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","36.00","220.32"
"13/10/2025","BOPP","38.06","25.26","38.06","38.06","38.06","38.06","0.00","38.30","41.80","0.00","0.00"
"13/10/2025","CAL","0.81","0.35","0.79","0.79","0.81","0.81","0.02","0.81","0.00","296,210.00","239,930.10"
"13/10/2025","CLYD","0.17","0.03","0.17","0.17","0.17","0.17","0.00","0.17","0.00","2,001.00","340.17"
"13/10/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"13/10/2025","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0.00","0.04","0.00","0.00","0.00"
"13/10/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.40","7.00","2.66"
"13/10/2025","EGH","14.00","6.25","14.00","14.00","14.00","14.00","0.00","14.01","0.00","0.00","0.00"
"13/10/2025","EGL","3.36","1.98","3.36","3.36","3.36","3.36","0.00","3.36","0.00","200.00","672.00"
"13/10/2025","ETI","0.92","0.31","0.92","0.92","0.92","0.92","0.00","0.91","0.92","564,582.00","519,415.44"
"13/10/2025","FML","6.00","3.70","5.99","5.99","6.00","6.00","0.01","6.00","6.30","20,215.00","121,290.00"
"13/10/2025","GCB","15.56","6.37","15.53","15.53","15.55","15.56","0.03","15.53","15.55","15,280.00","237,778.04"
"13/10/2025","GGBL","6.01","5.47","6.01","6.01","6.01","6.01","0.00","6.01","6.30","1,195.00","7,172.50"
"13/10/2025","GOIL","2.45","1.52","2.45","2.45","2.45","2.45","0.00","2.46","0.00","819.00","2,014.74"
"13/10/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","5.38","0.00","0.00","0.00"
"13/10/2025","MTNGH","4.52","2.50","4.50","4.50","4.49","4.49","-0.01","4.49","4.50","300,414.00","1,348,936.95"
"13/10/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"13/10/2025","RBGH","1.21","0.60","1.20","1.20","1.21","1.21","0.01","1.21","1.25","4,656.00","5,633.31"
"13/10/2025","SCB","28.11","23.00","28.11","28.11","28.11","28.11","0.00","28.11","0.00","87.00","2,445.57"
"13/10/2025","SIC","1.14","0.27","1.06","1.06","1.06","1.06","0.00","1.06","0.00","2,741.00","2,905.46"
"13/10/2025","SOGEGH","2.09","1.50","2.09","2.09","2.09","2.09","0.00","2.10","0.00","901.00","1,892.10"
"13/10/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"13/10/2025","TOTAL","40.65","13.12","40.60","40.60","40.60","40.60","0.00","0.00","40.60","2,182.00","88,589.20"
"13/10/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","7.00","83.44"
"13/10/2025","UNIL","20.50","19.50","19.80","19.80","19.80","19.80","0.00","0.00","19.80","419.00","8,296.20"
"13/10/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.00","0.00"
"13/10/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"13/10/2025","GLD","508.31","338.83","467.67","467.67","467.95","467.95","0.28","0.00","467.95","101.00","47,262.71"
"13/10/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"13/10/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"13/10/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"13/10/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.04","0.00","0.00","0.00"
"13/10/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"10/10/2025","ACCESS","16.40","5.20","16.34","16.34","16.34","16.34","0.00","0.00","16.34","1,162.00","18,987.08"
"10/10/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"10/10/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"10/10/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"10/10/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"10/10/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","27.00","165.24"
"10/10/2025","BOPP","38.06","25.26","38.06","38.06","38.06","38.06","0.00","38.30","41.80","500.00","19,100.00"
"10/10/2025","CAL","0.80","0.35","0.78","0.78","0.81","0.79","0.01","0.79","0.00","112,114.00","88,164.69"
"10/10/2025","CLYD","0.17","0.03","0.17","0.17","0.17","0.17","0.00","0.17","0.00","0.00","0.00"
"10/10/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"10/10/2025","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0.00","0.04","0.00","0.00","0.00"
"10/10/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.40","0.00","0.00"
"10/10/2025","EGH","14.00","6.25","14.00","14.00","14.00","14.00","0.00","14.01","0.00","0.00","0.00"
"10/10/2025","EGL","3.36","1.98","3.36","3.36","3.36","3.36","0.00","3.36","3.40","10.00","33.60"
"10/10/2025","ETI","0.92","0.31","0.92","0.92","0.92","0.92","0.00","0.92","0.00","17,590.00","16,182.80"
"10/10/2025","FML","5.99","3.70","5.99","5.99","5.99","5.99","0.00","5.99","6.30","11.00","65.89"
"10/10/2025","GCB","15.53","6.37","15.53","15.53","15.53","15.53","0.00","15.53","0.00","55.00","854.15"
"10/10/2025","GGBL","6.01","5.47","6.01","6.01","6.01","6.01","0.00","0.00","0.00","1,449.00","8,698.56"
"10/10/2025","GOIL","2.45","1.52","2.45","2.45","2.45","2.45","0.00","2.46","0.00","400.00","984.00"
"10/10/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","0.00","0.00","0.00"
"10/10/2025","MTNGH","4.52","2.50","4.51","4.51","4.50","4.50","-0.01","0.00","4.50","102,104.00","459,468.00"
"10/10/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"10/10/2025","RBGH","1.20","0.60","1.20","1.20","1.20","1.20","0.00","1.20","1.21","39,331.00","47,207.20"
"10/10/2025","SCB","28.11","23.00","28.02","28.02","28.11","28.11","0.09","28.11","0.00","720.00","20,239.20"
"10/10/2025","SIC","1.14","0.27","1.05","1.05","1.06","1.06","0.01","1.06","0.00","3,800.00","4,028.00"
"10/10/2025","SOGEGH","2.09","1.50","2.09","2.09","2.09","2.09","0.00","2.10","0.00","509.00","1,068.90"
"10/10/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"10/10/2025","TOTAL","40.65","13.12","40.60","40.60","40.60","40.60","0.00","0.00","40.60","1,180.00","47,908.00"
"10/10/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"10/10/2025","UNIL","20.50","19.50","19.80","19.80","19.80","19.80","0.00","0.00","19.80","1,381.00","27,343.80"
"10/10/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.00","0.00"
"10/10/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"10/10/2025","GLD","508.31","338.83","482.09","482.09","467.67","467.67","-14.42","467.67","476.00","3,073.00","1,437,161.66"
"10/10/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"10/10/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"10/10/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"10/10/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.04","0.00","0.00","0.00"
"10/10/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"09/10/2025","ACCESS","16.40","5.20","16.34","16.34","16.34","16.34","0.00","0.00","16.34","1,222.00","19,967.48"
"09/10/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"09/10/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"09/10/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"09/10/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"09/10/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","57.00","348.84"
"09/10/2025","BOPP","38.06","25.26","38.06","38.06","38.06","38.06","0.00","38.06","0.00","0.00","0.00"
"09/10/2025","CAL","0.80","0.35","0.75","0.75","0.78","0.78","0.03","0.78","0.00","21,749.00","16,963.92"
"09/10/2025","CLYD","0.17","0.03","0.17","0.17","0.17","0.17","0.00","0.17","0.00","0.00","0.00"
"09/10/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"09/10/2025","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0.00","0.04","0.00","0.00","0.00"
"09/10/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.40","0.00","0.00"
"09/10/2025","EGH","14.00","6.25","14.00","14.00","14.00","14.00","0.00","14.01","0.00","0.00","0.00"
"09/10/2025","EGL","3.36","1.98","3.36","3.36","3.36","3.36","0.00","3.36","3.40","11,900.00","39,985.52"
"09/10/2025","ETI","0.92","0.31","0.92","0.92","0.92","0.92","0.00","0.92","0.00","524.00","482.08"
"09/10/2025","FML","5.99","3.70","5.99","5.99","5.99","5.99","0.00","5.99","6.30","2,008.00","12,027.92"
"09/10/2025","GCB","15.53","6.37","15.18","15.18","15.55","15.53","0.35","15.55","0.00","201,822.00","3,134,290.66"
"09/10/2025","GGBL","6.01","5.47","5.47","5.47","6.01","6.01","0.54","5.47","6.01","5,653.00","33,948.61"
"09/10/2025","GOIL","2.45","1.52","2.45","2.45","2.45","2.45","0.00","2.46","0.00","1.00","2.46"
"09/10/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","0.00","0.00","0.00"
"09/10/2025","MTNGH","4.52","2.50","4.52","4.52","4.50","4.51","-0.01","4.35","4.50","2,744,134.00","12,377,562.01"
"09/10/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"09/10/2025","RBGH","1.20","0.60","1.20","1.20","1.20","1.20","0.00","0.00","1.20","61,789.00","74,146.80"
"09/10/2025","SCB","28.02","23.00","28.02","28.02","28.02","28.02","0.00","28.10","0.00","0.00","0.00"
"09/10/2025","SIC","1.14","0.27","1.05","1.05","1.05","1.05","0.00","1.05","0.00","572.00","600.60"
"09/10/2025","SOGEGH","2.09","1.50","2.08","2.08","2.09","2.09","0.01","2.10","0.00","116,107.00","242,663.63"
"09/10/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"09/10/2025","TOTAL","40.65","13.12","40.65","40.65","40.60","40.60","-0.05","0.00","40.60","5,778.00","234,586.80"
"09/10/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","10.00","119.20"
"09/10/2025","UNIL","20.50","19.50","19.80","19.80","19.80","19.80","0.00","0.00","19.80","443.00","8,771.40"
"09/10/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.00","0.00"
"09/10/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"09/10/2025","GLD","508.31","338.83","482.09","482.09","482.09","482.09","0.00","0.00","481.00","180.00","86,776.20"
"09/10/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"09/10/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"09/10/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","30,021.00","3,002.10"
"09/10/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.04","0.00","70,000.00","3,500.00"
"09/10/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"08/10/2025","ACCESS","16.40","5.20","16.34","16.34","16.34","16.34","0.00","0.00","16.34","2,273.00","37,140.82"
"08/10/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","3.00","15.18"
"08/10/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"08/10/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"08/10/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"08/10/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","1,682.00","10,293.84"
"08/10/2025","BOPP","38.06","25.26","37.81","37.81","38.02","38.06","0.25","38.01","0.00","4,465.00","169,918.26"
"08/10/2025","CAL","0.80","0.35","0.73","0.73","0.75","0.75","0.02","0.75","0.00","30,401.00","22,792.75"
"08/10/2025","CLYD","0.17","0.03","0.17","0.17","0.17","0.17","0.00","0.17","0.00","0.00","0.00"
"08/10/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"08/10/2025","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0.00","0.04","0.00","0.00","0.00"
"08/10/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.40","0.00","0.00"
"08/10/2025","EGH","14.00","6.25","14.00","14.00","14.00","14.00","0.00","14.00","0.00","0.00","0.00"
"08/10/2025","EGL","3.36","1.98","3.36","3.36","3.36","3.36","0.00","3.36","0.00","0.00","0.00"
"08/10/2025","ETI","0.92","0.31","0.92","0.92","0.92","0.92","0.00","0.92","0.92","12,480.00","11,481.60"
"08/10/2025","FML","5.99","3.70","5.45","5.45","5.99","5.99","0.54","5.45","5.99","19,685.00","117,911.53"
"08/10/2025","GCB","15.18","6.37","15.15","15.15","15.51","15.18","0.03","15.50","0.00","1,127,005.00","17,112,956.12"
"08/10/2025","GGBL","6.05","5.47","5.47","5.47","5.47","5.47","0.00","5.47","6.01","0.00","0.00"
"08/10/2025","GOIL","2.45","1.52","2.45","2.45","2.45","2.45","0.00","2.46","0.00","0.00","0.00"
"08/10/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","5.38","0.00","8.00","43.04"
"08/10/2025","MTNGH","4.52","2.50","4.52","4.52","4.52","4.52","0.00","4.50","4.52","304,880.00","1,378,057.60"
"08/10/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"08/10/2025","RBGH","1.20","0.60","1.20","1.20","1.20","1.20","0.00","1.20","0.00","11,466.00","13,759.20"
"08/10/2025","SCB","28.02","23.00","28.02","28.02","28.02","28.02","0.00","28.10","0.00","3.00","84.30"
"08/10/2025","SIC","1.14","0.27","1.05","1.05","1.05","1.05","0.00","1.05","1.10","534.00","560.70"
"08/10/2025","SOGEGH","2.08","1.50","2.08","2.08","2.08","2.08","0.00","2.09","0.00","1,451.00","3,018.08"
"08/10/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
"08/10/2025","TOTAL","40.65","13.12","36.96","36.96","40.65","40.65","3.69","36.96","40.65","2,109.00","85,395.06"
"08/10/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"08/10/2025","UNIL","20.50","19.50","19.99","19.99","19.99","19.80","-0.19","0.00","19.80","3,004.00","59,479.20"
"08/10/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.00","0.00"
"08/10/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"08/10/2025","GLD","508.31","338.83","489.81","489.81","472.40","482.09","-7.72","0.00","0.00","394.00","189,943.68"
"08/10/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"08/10/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"08/10/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"08/10/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.04","0.05","0.00","0.00"
"08/10/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"07/10/2025","ACCESS","16.40","5.20","16.34","16.34","16.34","16.34","0.00","0.00","16.34","341.00","5,571.94"
"07/10/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","7.00","35.42"
"07/10/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"07/10/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"07/10/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"07/10/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","37.00","226.44"
"07/10/2025","BOPP","37.81","25.26","37.81","37.81","37.81","37.81","0.00","38.10","0.00","3.00","114.30"
"07/10/2025","CAL","0.80","0.35","0.72","0.72","0.73","0.73","0.01","0.72","0.00","6,214,536.00","4,529,396.62"
"07/10/2025","CLYD","0.17","0.03","0.17","0.17","0.17","0.17","0.00","0.17","0.00","0.00","0.00"
"07/10/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"07/10/2025","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0.00","0.04","0.00","0.00","0.00"
"07/10/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.40","0.00","0.00"
"07/10/2025","EGH","14.00","6.25","13.20","13.20","14.00","14.00","0.80","14.05","0.00","2,000.00","28,000.00"
"07/10/2025","EGL","3.36","1.98","3.36","3.36","3.36","3.36","0.00","3.37","0.00","9.00","30.24"
"07/10/2025","ETI","0.92","0.31","0.92","0.92","0.92","0.92","0.00","0.91","0.92","391,725.00","360,387.00"
"07/10/2025","FML","5.45","3.70","5.45","5.45","5.45","5.45","0.00","5.45","0.00","252.00","1,373.40"
"07/10/2025","GCB","15.15","6.37","15.15","15.15","15.15","15.15","0.00","15.13","0.00","2,512,699.00","38,067,958.41"
"07/10/2025","GGBL","6.05","5.47","5.47","5.47","5.47","5.47","0.00","5.47","6.01","0.00","0.00"
"07/10/2025","GOIL","2.45","1.52","2.45","2.45","2.45","2.45","0.00","2.47","0.00","125.00","308.75"
"07/10/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","0.00","0.00","0.00"
"07/10/2025","MTNGH","4.52","2.50","4.52","4.52","4.52","4.52","0.00","4.50","4.52","641,396.00","2,899,109.92"
"07/10/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"07/10/2025","RBGH","1.20","0.60","1.20","1.20","1.20","1.20","0.00","0.00","1.20","60,577.00","72,692.40"
"07/10/2025","SCB","28.02","23.00","28.02","28.02","28.02","28.02","0.00","28.10","0.00","7.00","196.70"
"07/10/2025","SIC","1.14","0.27","1.05","1.05","1.05","1.05","0.00","1.05","0.00","75,992.00","79,791.60"
"07/10/2025","SOGEGH","2.08","1.50","2.08","2.08","2.08","2.08","0.00","2.08","0.00","169.00","351.52"
"07/10/2025","TBL","1.10","0.83","1.10","1.10","1.10","1.10","0.00","1.20","0.00","0.00","0.00"
